date,title,comments,id,english_title,release_date,vote_average
2017-11-09,Um Presente Para Toda Vida,,160652,Cookie,2013-01-22,6.1
2017-11-10,A Creche Do Papai,,577647,Grand-Daddy Day Care,2019-01-05,6.3
2017-11-15,MIB: Homens De Preto 3,,41154,Men in Black 3,2012-05-23,6.506
2017-11-08,De Volta À Lagoa Azul,,13888,Return to the Blue Lagoon,1991-08-02,6.254
2017-11-13,Esposa De Mentirinha,(somente para as afiliadas da Globo),50546,Just Go with It,2011-02-10,6.674
2017-11-16,Sem Reservas,,3638,No Reservations,2007-06-15,6.542
2017-10-05,Pare O Casamento!, (somente para as afiliadas da Globo),284166,For Better or For Worse,2014-07-19,5.645
2017-11-14,Mamãe Precisa Casar,(somente para as afiliadas da Globo),277653,My Mother's Future Husband,2014-05-11,5.7
2017-11-22,O Diário Da Princesa,,9880,The Princess Diaries,2001-08-03,6.94
2017-11-17,O Amor É Cego,(somente para as afiliadas da Globo),9889,Shallow Hal,2001-11-01,6.151
2017-11-21,Uma Família Em Apuros, (inédito em TV aberta / somente para as afiliadas da Globo),24476,Beethoven's 3rd,2000-09-07,5.123
2017-11-20,Monstros S.A.,,585,"Monsters, Inc.",2001-11-01,7.832
2017-11-23,Ensinando A Viver, (somente para as afiliadas da Globo),5126,Martian Child,2007-11-02,6.657
2017-11-27,Tá Todo Mundo Louco,,9896,Rat Race,2001-08-17,6.2
2017-11-24,A Herança De Mr. Deeds, (somente para as afiliadas da Globo),2022,Mr. Deeds,2002-06-28,5.834
2017-11-29,Um Amor De Estimação,(inédito em TV aberta / somente para as afiliadas da Globo),313867,Roald Dahl's Esio Trot,2015-01-02,6.813
2017-11-30,O Namorado Da Minha Namorada,(somente para as afiliadas da Globo),46198,My Girlfriend's Boyfriend,2010-04-22,5.75
2017-11-28,Decisões Extremas,(somente para as afiliadas da Globo / reclassificado para 12 anos / primeiro filme da sessão com o selo +12),594089,Range Runners,2019-04-26,6.25
2017-12-01,Bater Ou Correr Em Londres,(somente para as afiliadas da Globo),6038,Shanghai Knights,2003-02-06,6.126
2017-12-04,Apenas Amigos, (somente para as afiliadas da Globo),501902,Just Friends,2018-03-07,7.11
2017-12-11,Acampamento Do Papai,,14144,Daddy Day Camp,2007-08-08,4.835
2017-12-07,O Anjo Mora Ao Lado,,142322,Christmas Angel,2013-08-25,6.4
2017-10-12,Homem De Ferro,,1726,Iron Man,2008-04-30,7.635
2017-12-15,As Crônicas De Nárnia: A Viagem Do Peregrino Da Alvorada,,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010-12-02,6.427
2017-12-19,Shrek 2,,809,Shrek 2,2004-05-19,7.24
2017-12-08,Motoqueiros Selvagens,,42533,Angels Die Hard,1970-07-08,5.0
2017-12-18,Alvin E Os Esquilos 3,,6477,Alvin and the Chipmunks,2007-12-13,5.803
2017-12-21,Carros 2,,49013,Cars 2,2011-06-11,6.069
2017-12-25,Os Saltimbancos Trapalhões: Rumo a Hollywood,(inédito em TV aberta),430840,Os Saltimbancos Trapalhões: Rumo a Hollywood,2017-01-19,7.0
2017-12-20,A Nova Cinderela,,407655,A Cinderella Story: If the Shoe Fits,2016-08-02,7.22
2017-12-28,A Origem Dos Guardiões,,81188,Rise of the Guardians,2012-11-21,7.361
2017-12-22,Operação Presente,,88212,Prep & Landing Stocking Stuffer: Operation: Secret Santa,2010-12-07,6.6
2017-12-13,Tá Dando Onda,,9408,Surf's Up,2007-06-08,6.4
2017-12-29,As Aventuras De Tintim,,17578,The Adventures of Tintin,2011-10-24,6.88
2017-12-26,Mara E O Senhor do Fogo,,328032,Mara and the Firebringer,2015-04-02,5.6
2016-01-04,Marmaduke,,678287,Marmaduke,2022-04-28,5.3
2016-01-06,Eragon,,2486,Eragon,2006-12-14,5.067
2017-12-27,Quarteto Fantástico E O Surfista Prateado,,1979,Fantastic Four: Rise of the Silver Surfer,2007-06-13,5.59
2016-01-01,Gato De Botas,,227399,Extraterrestrial Cat in Boots,1990-01-01,5.0
2016-01-05,A Super Agente,,102662,"Superbug, Super Agent",1972-12-21,5.8
2016-01-11,Ela É O Cara,,9655,She's the Man,2006-03-17,6.785
2016-01-08,As Viagens De Gulliver,,18974,The 3 Worlds of Gulliver,1960-11-30,6.7
2016-01-12,O Fada Do Dente 2,,84575,Tooth Fairy 2,2012-03-06,4.993
2016-01-14,Dragonball Evolution,,14164,Dragonball Evolution,2009-03-12,2.89
2016-01-07,A Nova Cinderela,,407655,A Cinderella Story: If the Shoe Fits,2016-08-02,7.22
2016-01-18,Uma Noite No Museu 2,,18360,Night at the Museum: Battle of the Smithsonian,2009-05-20,6.124
2016-01-19,A Gangue Zip Zap,(inédito em TV aberta),159774,Zip & Zap and the Marble Gang,2013-10-04,5.932
2016-01-15,Pequenos Espiões 4,,56288,Spy Kids: All the Time in the World,2011-08-18,4.69
2016-01-22,O Diário De Tati,,156033,O Diário de Tati,2012-08-24,6.1
2017-12-05,A Guerra Dos Biscoitos,(inédito em TV aberta),299578,A Cookie Cutter Christmas,2014-11-09,6.201
2016-01-27,Caçadores De Dragões,,10800,Dragon Hunters,2008-03-19,6.537
2016-01-25,Carros,(somente para SP),307226,Carrossel: O Filme,2015-07-23,7.4
2017-12-06,A Vingança Das Damas de Honra, (somente para as afiliadas da Globo),62592,Revenge of the Bridesmaids,2010-07-18,6.6
2016-01-26,O Pequeno Nicolau,,31203,Little Nicholas,2009-09-30,6.019
2016-02-03,Férias Da Família Johnson,,19084,Johnson Family Vacation,2004-04-07,5.473
2016-02-05,Super-Herói: O Filme,,11918,Superhero Movie,2008-03-28,5.228
2016-01-29,Billy Stone E O Medalhão Mágico,,171759,The Lost Medallion: The Adventures of Billy Stone,2013-03-01,5.329
2016-01-28,Skylar: A Garota Destemida,(inédito em TV aberta),138038,Girl vs. Monster,2012-10-12,6.348
2016-02-01,17 Outra Vez,,16996,17 Again,2009-03-11,6.282
2017-12-14,Quando Os Anjos Cantam,(inédito em TV aberta),57210,Angels Sing,2013-10-19,5.5
2016-02-04,Monte Carlo,,59860,Monte Carlo,2011-07-01,6.563
2016-02-02,A Filha Do Presidente,,13969,First Daughter,2004-09-24,6.144
2016-02-15,À Procura Da Felicidade,,1402,The Pursuit of Happyness,2006-12-14,7.902
2016-02-18,Maluca Paixão,,23706,All About Steve,2009-08-06,4.939
2016-02-11,Mara E O Senhor Do Fogo,,328032,Mara and the Firebringer,2015-04-02,5.6
2016-02-08,Shrek Terceiro,,810,Shrek the Third,2007-05-17,6.285
2016-02-12,Táxi,,2330,Taxi,1998-04-08,6.65
2016-02-19,A Conselheira Amorosa,,158150,How to Fall in Love,2012-07-21,5.8
2016-02-16,Encontro De Amor,,7303,Maid in Manhattan,2002-12-13,6.094
2016-02-23,Ghost: Do Outro Lado Da Vida,,251,Ghost,1990-06-21,7.205
2016-02-22,Coincidências Do Amor,(reclassificado para 10 anos),41210,The Switch,2010-05-11,6.246
2016-02-24,E Se Fosse Verdade,,9007,Just Like Heaven,2005-09-16,6.931
2016-02-26,Vestida Para Casar,,792269,Vestida Para Casar,2012-01-01,1.0
2016-01-13,Outback: Uma Galera Animal,(inédito em TV aberta),136405,The Outback,2012-01-12,5.9
2016-02-29,Esposa De Mentirinha,,50546,Just Go with It,2011-02-10,6.674
2016-03-01,Uma Manhã Gloriosa,(reclassificado para 10 anos),38357,Morning Glory,2010-11-10,6.3
2016-02-25,Ondas Da Vida,,330115,Ride,2014-11-08,5.7
2016-03-02,Querido John,,22971,Dear John,2010-02-04,6.836
2016-03-03,,,,,,
2016-03-04,Mudança De Hábito 2: Mais Loucuras No Convento,,6279,Sister Act 2: Back in the Habit,1993-12-09,6.363
2016-03-10,"Grande Menina, Pequena Mulher",,14926,Uptown Girls,2003-08-15,6.616
2016-01-21,Marte Precisa De Mães,(inédito em TV aberta),50321,Mars Needs Moms,2011-03-09,6.045
2016-03-07,A Herança De Mr. Deeds,,2022,Mr. Deeds,2002-06-28,5.834
2016-01-20,Força G,(somente para o RJ),783131,As Máquinas da Segunda Guerra Mundial - Vol. 10 - A Força Jovem Nazista,,0.0
2016-03-17,O Amor Pede Passagem,,21583,Management,2009-02-08,5.4
2016-03-08,Bebê De Outubro,,83860,October Baby,2011-10-30,6.515
2016-03-15,Se Eu Fosse Você,,34588,If I Were You,2006-01-06,6.3
2016-03-09,Um Namorado De Aluguel,,82099,Holiday Engagement,2011-11-28,5.977
2016-03-11,Noivas Em Guerra,,10521,Bride Wars,2009-01-09,6.236
2016-03-14,Namoro Virtual,,1007610,Online Dating,2015-03-23,0.0
2016-03-22,Recém-Chegada,,14536,New in Town,2009-01-30,5.831
2016-03-18,Acampamento Do Papai,,14144,Daddy Day Camp,2007-08-08,4.835
2016-04-06,Quando Em Roma,,13477,When in Rome,2010-01-29,6.002
2016-04-04,Você Não Pode Beijar A Noiva,,73500,You May Not Kiss the Bride,2011-04-03,5.7
2016-03-21,Família Por Acaso,,146239,Delivery Man,2013-10-10,6.247
2016-04-07,Como Perder Um Homem Em 10 Dias,,9919,How to Lose a Guy in 10 Days,2003-02-07,6.744
2016-04-08,O Auto Da Compadecida,,40096,A Dog's Will,2000-09-15,8.389
2016-04-11,Você De Novo,,38303,You Again,2010-09-23,6.306
2016-03-23,Recém Casados,,68941,I Do...Knot,2009-08-28,7.5
2016-03-25,Lara Croft: Tomb Raider,,1995,Lara Croft: Tomb Raider,2001-06-11,5.876
2016-02-17,Caminhos Do Coração,(inédito em TV aberta),273598,Pad Na Jou Hart,2014-02-14,6.4
2016-04-15,O Terno De 2 Bilhões De Dólares,,10771,The Tuxedo,2002-09-27,5.705
2016-04-12,O Homem Do Futuro,,73624,The Man from the Future,2011-09-02,7.298
2016-04-18,O Jogo Do Amor,,19572,Fling,2008-11-07,5.4
2016-04-19,Um Tira No Jardim De Infância,,951,Kindergarten Cop,1990-12-21,6.061
2016-04-14,"Meu Pai, Meu Herói",,214087,The Finishers,2013-09-07,6.9
2016-04-25,Querem Acabar Comigo,,11637,Are We There Yet?,2005-01-20,5.591
2016-04-21,As Crônicas De Nárnia: A Viagem Do Peregrino Da Alvorada,,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010-12-02,6.427
2016-04-20,Duas Vidas,,687248,Duas Vidas para Antonio Espinosa,2011-08-12,0.0
2016-05-05,Uma Lição De Mãe,,109753,"Three Weeks, Three Kids",2011-06-14,6.192
2016-05-02,Surpresa Em Dobro,,22949,Old Dogs,2009-11-24,5.493
2016-04-22,"Meu Nome É Taylor, Drillbit Taylor",,8457,Drillbit Taylor,2008-02-04,5.751
2016-05-06,A Filha Do Chefe,,2830,My Boss's Daughter,2003-08-21,5.012
2016-05-09,"Loucas Por Amor, Viciadas Em Dinheiro",,12085,Mad Money,2008-01-17,6.488
2016-05-10,Tio Papi,(inédito em TV aberta),207850,Tio Papi,2013-09-06,6.6
2016-04-29,Três Ladrões E Um Bebê,,25676,Robin-B-Hood,2006-09-28,7.011
2016-04-28,Só A Verdade Cura,,18445,The Russell Girl,2008-01-27,6.1
2016-05-12,A Força De Um Sonho,,158388,Little Red Wagon,2012-10-10,6.5
2016-05-13,Operação Babá,,10022,The Pacifier,2005-03-04,6.055
2016-05-16,O Melhor Amigo Da Noiva,,10761,Made of Honor,2008-04-30,6.431
2016-05-11,Mentira Perfeita,,511322,The Good Liar,2019-11-08,6.707
2016-05-17,Tudo É Possível,(inédito em TV aberta),897330,Belo Monte: Um mundo onde tudo é possível,2017-04-13,0.0
2016-05-19,Um Dia Especial,,7300,One Fine Day,1996-12-20,6.411
2016-05-20,Sorte No Amor,,10025,Just My Luck,2006-05-12,6.112
2016-05-24,Footloose: Ritmo Contagiante,,68817,Footloose,2011-10-06,6.598
2016-05-23,Compramos Um Zoológico,,74465,We Bought a Zoo,2011-12-08,6.754
2016-05-25,Enquanto Você Dormia,,2064,While You Were Sleeping,1995-04-21,6.95
2016-05-30,Falando Grego,,23049,My Life in Ruins,2009-06-05,6.116
2016-03-24,Uma Aventura Animal,(inédito em TV aberta),350822,Uma Aventura Animal na Terra do Vento,,0.0
2016-05-27,Quarteto Fantástico E O Surfista Prateado,,1979,Fantastic Four: Rise of the Silver Surfer,2007-06-13,5.59
2016-06-01,2 Filhos De Francisco,,49367,Two Sons of Francisco,2005-08-19,6.807
2016-05-26,Marley &amp; Eu,,72391,Marley & Me: The Puppy Years,2011-06-01,5.8
2016-06-07,Sempre Ao Seu Lado,,28178,Hachi: A Dog's Tale,2009-06-08,8.006
2016-06-03,A Fera,,680295,A Feral World,2020-09-22,6.1
2016-06-02,A Família Da Noiva,,11638,Guess Who,2005-03-25,5.968
2016-06-15,Nunca Fui Beijada,,11355,Never Been Kissed,1999-04-09,6.164
2016-06-20,Do Outro Lado Da Linha,,17334,The Other End of the Line,2008-10-29,6.549
2016-06-13,Um Grande Garoto,,8669,Charlie Bartlett,2007-05-01,6.7
2016-06-16,Brigada 49,,11128,Ladder 49,2004-10-01,6.399
2016-06-06,A Feiticeira,,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,7.12
2016-06-21,Hitch: Conselheiro Amoroso,,8488,Hitch,2005-02-11,6.548
2016-06-22,As Férias Da Minha Vida,,17379,Last Holiday,2006-01-13,7.087
2016-06-14,O Namorado Da Minha Namorada,,46198,My Girlfriend's Boyfriend,2010-04-22,5.75
2016-06-24,O Zelador Animal,,38317,Zookeeper,2011-07-06,5.426
2016-06-27,Cada Um Tem A Gêmea Que Merece,,71880,Jack and Jill,2011-11-11,4.347
2016-06-30,Uma Boa Ação,,62008,Good Deeds,2012-02-23,6.4
2016-06-23,A Creche Do Papai,,577647,Grand-Daddy Day Care,2019-01-05,6.3
2016-07-01,Dança Comigo?,,663013,Dance Together,2019-10-19,7.5
2016-07-04,As Crônicas De Spiderwick,,8204,The Spiderwick Chronicles,2008-02-14,6.613
2016-07-05,"Espelho, Espelho Meu",,872211,Espelho Espelho Meu,2021-02-16,2.0
2016-06-28,Mudança De Hábito,,6279,Sister Act 2: Back in the Habit,1993-12-09,6.363
2016-06-29,P.S. Eu Te Amo,,6023,P.S. I Love You,2007-11-15,7.191
2016-07-12,Hanni &amp; Nanni 2,,429971,Hanni & Nanni 4,2017-05-25,6.2
2016-07-11,Astro Boy,,16577,Astro Boy,2009-10-15,6.293
2016-07-08,Pequenos Espiões 2: A Ilha Dos Sonhos Perdidos,,9488,Spy Kids 2: The Island of Lost Dreams,2002-08-07,5.58
2016-07-14,Ducobu 2,,103327,Ducoboo 2: Crazy Vacation,2012-04-24,4.7
2016-07-13,Pequenos Invasores,,20856,Aliens in the Attic,2009-07-30,5.7
2016-07-21,Karatê Kid 4: A Nova Aventura,,11231,The Next Karate Kid,1994-07-18,5.328
2016-07-19,Na Batida Do Coração,,114955,Let It Shine,2012-06-15,6.949
2016-07-22,Super Escola De Heróis,,11459,Sky High,2005-07-29,6.236
2016-07-18,Diário De Um Banana 2: Rodrick É O Cara,,897192,Diary of a Wimpy Kid: Rodrick Rules,2022-12-02,7.084
2016-07-20,O Diário Da Princesa,,9880,The Princess Diaries,2001-08-03,6.94
2016-07-27,Castelos De Gelo,,33570,Ice Castles,2010-02-09,6.5
2016-07-25,Na Trilha Da Fama,,14024,Raise Your Voice,2004-08-10,6.534
2016-06-08,,(inédito em TV aberta),,,,
2016-07-26,Garoto-Formiga,,198436,Antboy,2013-09-07,5.6
2016-07-15,Encantada,,204678,Enchanted Isles,1965-03-15,6.7
2016-07-28,Inimigos De Infância,,84105,Frenemies,2012-01-13,5.858
2016-07-29,Madagascar 2,,10527,Madagascar: Escape 2 Africa,2008-10-30,6.48
2016-08-22,A Estranha Vida De Timothy Green,(inédito em TV aberta),71864,The Odd Life of Timothy Green,2012-08-15,6.976
2016-08-23,Vovó...Zona 2,(somente para as afiliadas da Globo),11565,Big Momma's House 2,2006-01-26,5.738
2016-08-25,Voando Alto,(somente para as afiliadas da Globo),625561,Travis Scott: Look Mom I Can Fly,2019-08-28,7.0
2016-08-02,Gol!,(somente para as afiliadas da Globo),30066,Gol Maal,1979-04-19,7.31
2016-08-24,Amizade Inesperada,(inédito em TV aberta / somente para as afiliadas da Globo),1059518,Amizade Inesperada,2022-12-21,0.0
2016-08-26,Monstros VS Alienígenas,,15512,Monsters vs Aliens,2009-03-19,6.2
2016-08-29,O Fada Do Dente,(somente para as afiliadas da Globo),23023,Tooth Fairy,2010-01-14,5.486
2016-08-30,Correio Do Amor,(somente para as afiliadas da Globo),231617,"Signed, Sealed, Delivered",2013-10-12,6.967
2016-09-02,Alvin E Os Esquilos 3,,6477,Alvin and the Chipmunks,2007-12-13,5.803
2016-09-06,Além Da Sala De Aula,(somente para as afiliadas da Globo),60895,Beyond the Blackboard,2011-04-24,7.648
2016-09-12,O Diário De Tati,(somente para as afiliadas da Globo),156033,O Diário de Tati,2012-08-24,6.1
2016-09-05,Encontro De Amor,(somente para as afiliadas da Globo),7303,Maid in Manhattan,2002-12-13,6.094
2016-09-16,As Viagens De Gulliver,,18974,The 3 Worlds of Gulliver,1960-11-30,6.7
2016-09-09,Se Eu Fosse Você 2,(somente para as afiliadas da Globo),21752,If I Were You 2,2009-02-01,6.1
